Country,Year,Month,Temperature
Iceland,1979,10,2.5885
Iceland,1979,11,-1.4575
Iceland,1979,12,-1.80871428571
Iceland,1980,01,-2.12128571429
Iceland,1980,02,-0.928071428571
Iceland,1980,03,-1.21435714286
Iceland,1980,04,1.26157142857
Iceland,1980,05,5.01592857143
Iceland,1980,06,7.1065
Iceland,1980,07,8.61357142857
Iceland,1980,08,8.53414285714
Iceland,1980,09,5.879
Iceland,1980,10,0.191785714286
Iceland,1980,11,-1.07535714286
Iceland,1980,12,-3.79553333333
Iceland,1981,01,-5.9202
Iceland,1981,02,-5.56493333333
Iceland,1981,03,-4.77433333333
Iceland,1981,04,0.163933333333
Iceland,1981,05,1.99486666667
Iceland,1981,06,5.38607142857
Iceland,1981,07,7.43335714286
Iceland,1981,08,7.617
Iceland,1981,09,3.87128571429
Iceland,1981,10,-2.21721428571
Iceland,1981,11,-4.24035714286
Iceland,1981,12,-5.25942857143
Iceland,1982,01,-5.10585714286
Iceland,1982,02,-2.28814285714
Iceland,1982,03,-3.40135714286
Iceland,1982,04,0.915142857143
Iceland,1982,05,0.802428571429
Iceland,1982,06,5.97614285714
Iceland,1982,07,8.09528571429
Iceland,1982,08,6.46414285714
Iceland,1982,09,1.723
Iceland,1982,10,3.11271428571
Iceland,1982,11,-1.61938095238
Iceland,1982,12,-2.89656521739
Iceland,1983,01,-3.8262173913
Iceland,1983,02,-0.539695652174
Iceland,1983,03,-2.63295652174
Iceland,1983,04,-2.07560869565
Iceland,1983,05,3.21560869565
Iceland,1983,06,6.68956521739
Iceland,1983,07,8.42
Iceland,1983,08,7.91104347826
Iceland,1983,09,4.71404347826
Iceland,1983,10,1.51365217391
Iceland,1983,11,-0.397956521739
Iceland,1983,12,-2.43756521739
Iceland,1984,01,-5.09313043478
Iceland,1984,02,-1.493
Iceland,1984,03,-0.643826086957
Iceland,1984,04,1.75539130435
Iceland,1984,05,4.38117391304
Iceland,1984,06,7.8867826087
Iceland,1984,07,10.2790434783
Iceland,1984,08,9.61813043478
Iceland,1984,09,5.85482608696
Iceland,1984,10,1.74965217391
Iceland,1984,11,-0.51952173913
Iceland,1984,12,-0.71352173913
Iceland,1985,01,-2.18452173913
Iceland,1985,02,-1.47056521739
Iceland,1985,03,-1.75373913043
Iceland,1985,04,1.23465217391
Iceland,1985,05,5.33839130435
Iceland,1985,06,7.61656521739
Iceland,1985,07,8.46817391304
Iceland,1985,08,8.08243478261
Iceland,1985,09,4.73339130435
Iceland,1985,10,4.49234782609
Iceland,1985,11,-1.23843478261
Iceland,1985,12,-3.41443478261
Iceland,1986,01,-1.86447826087
Iceland,1986,02,-0.615434782609
Iceland,1986,03,-0.98347826087
Iceland,1986,04,1.47573913043
Iceland,1986,05,2.96852173913
Iceland,1986,06,7.97473913043
Iceland,1986,07,9.00117391304
Iceland,1986,08,8.3652173913
Iceland,1986,09,5.7972173913
Iceland,1986,10,1.17995652174
Iceland,1986,11,-1.23652173913
Iceland,1986,12,-2.15282608696
Iceland,1987,01,1.19308695652
Iceland,1987,02,-1.2682173913
Iceland,1987,03,-1.45808695652
Iceland,1987,04,1.58434782609
Iceland,1987,05,5.25847826087
Iceland,1987,06,7.73465217391
Iceland,1987,07,9.85852173913
Iceland,1987,08,8.9642173913
Iceland,1987,09,5.94243478261
Iceland,1987,10,0.995869565217
Iceland,1987,11,2.36573913043
Iceland,1987,12,1.23304347826
Iceland,1988,01,-4.50669565217
Iceland,1988,02,-3.17847826087
Iceland,1988,03,-2.96260869565
Iceland,1988,04,-2.20339130435
Iceland,1988,05,4.51260869565
Iceland,1988,06,8.08456521739
Iceland,1988,07,8.44965217391
Iceland,1988,08,9.08034782609
Iceland,1988,09,5.24469565217
Iceland,1988,10,3.35045454545
Iceland,1988,11,0.521043478261
Iceland,1988,12,-1.61895652174
Iceland,1989,01,-2.05947826087
Iceland,1989,02,-4.76404347826
Iceland,1989,03,-2.95186956522
Iceland,1989,04,-0.00369565217391
Iceland,1989,05,3.00769565217
Iceland,1989,06,7.23060869565
Iceland,1989,07,9.13143478261
Iceland,1989,08,8.37256521739
Iceland,1989,09,5.73691304348
Iceland,1989,10,4.14340909091
Iceland,1989,11,1.30690909091
Iceland,1989,12,-0.475545454545
Iceland,1990,01,-0.0442272727273
Iceland,1990,02,-1.97581818182
Iceland,1990,03,-2.65440909091
Iceland,1990,04,-0.444909090909
Iceland,1990,05,5.08808695652
Iceland,1990,06,7.62573913043
Iceland,1990,07,9.51665217391
Iceland,1990,08,8.92539130435
Iceland,1990,09,4.84234782609
Iceland,1990,10,1.931
Iceland,1990,11,0.881956521739
Iceland,1990,12,-2.36726086957
Iceland,1991,01,-0.898304347826
Iceland,1991,02,-0.65547826087
Iceland,1991,03,-0.313086956522
Iceland,1991,04,-1.28256521739
Iceland,1991,05,5.48752173913
Iceland,1991,06,6.87260869565
Iceland,1991,07,10.5560869565
Iceland,1991,08,9.29695652174
Iceland,1991,09,5.68452173913
Iceland,1991,10,2.651
Iceland,1991,11,-2.02004347826
Iceland,1991,12,0.443227272727
Iceland,1992,01,0.268304347826
Iceland,1992,02,-2.63460869565
Iceland,1992,03,-2.24673913043
Iceland,1992,04,-0.147739130435
Iceland,1992,05,3.73586956522
Iceland,1992,06,6.87808695652
Iceland,1992,07,7.79134782609
Iceland,1992,08,7.51865217391
Iceland,1992,09,4.98073913043
Iceland,1992,10,2.4247826087
Iceland,1992,11,-1.3357826087
Iceland,1992,12,-2.697
Iceland,1993,01,-5.15717391304
Iceland,1993,02,-1.91595652174
Iceland,1993,03,-1.08286956522
Iceland,1993,04,1.09652173913
Iceland,1993,05,3.40026086957
Iceland,1993,06,6.28613043478
Iceland,1993,07,7.01473913043
Iceland,1993,08,7.46595652174
Iceland,1993,09,6.877
Iceland,1993,10,2.35182608696
Iceland,1993,11,2.07008695652
Iceland,1993,12,-4.00009090909
Iceland,1994,01,-4.57886363636
Iceland,1994,02,-1.55163636364
Iceland,1994,03,-3.53768181818
Iceland,1994,04,-0.399227272727
Iceland,1994,05,4.64722727273
Iceland,1994,06,6.09763636364
Iceland,1994,07,9.79309090909
Iceland,1994,08,8.88286363636
Iceland,1994,09,4.76569565217
Iceland,1994,10,0.718173913043
Iceland,1994,11,-0.0856956521739
Iceland,1994,12,-1.04618181818
Iceland,1995,01,-4.69922727273
Iceland,1995,02,-4.90290909091
Iceland,1995,03,-4.37813636364
Iceland,1995,04,-1.4255
Iceland,1995,05,2.6205
Iceland,1995,06,7.87638095238
Iceland,1995,07,8.33776190476
Iceland,1995,08,9.48942857143
Iceland,1995,09,5.58380952381
Iceland,1995,10,0.820666666667
Iceland,1995,11,-0.535666666667
Iceland,1995,12,-3.19461904762
Iceland,1996,01,-0.679571428571
Iceland,1996,02,-3.04585714286
Iceland,1996,03,0.473523809524
Iceland,1996,04,1.38538095238
Iceland,1996,05,4.12842857143
Iceland,1996,06,7.35804761905
Iceland,1996,07,10.5902
Iceland,1996,08,9.77345
Iceland,1996,09,10.1943
Iceland,1996,10,3.5022
Iceland,1996,11,-3.0199
Iceland,1996,12,-1.1865
Iceland,1997,01,-0.3874
Iceland,1997,02,-1.9175
Iceland,1997,03,-0.999
Iceland,1997,04,2.64555
Iceland,1997,05,4.5075
Iceland,1997,06,7.52375
Iceland,1997,07,11.0807
Iceland,1997,08,10.23175
Iceland,1997,09,7.3155
Iceland,1997,10,3.9162
Iceland,1997,11,2.78295
Iceland,1997,12,1.47565
Iceland,1998,01,-0.14395
Iceland,1998,02,-2.1559
Iceland,1998,03,-2.43115789474
Iceland,1998,04,1.40978947368
Iceland,1998,05,6.10894736842
Iceland,1998,06,7.38336842105
Iceland,1998,07,8.93994736842
Iceland,1998,08,10.3145263158
Iceland,1998,09,6.941
Iceland,1998,10,2.03942105263
Iceland,1998,11,0.820052631579
Iceland,1998,12,0.200631578947
Iceland,1999,01,-0.993105263158
Iceland,1999,02,-1.84836842105
Iceland,1999,03,-2.47836842105
Iceland,1999,04,0.944210526316
Iceland,1999,05,5.61715789474
Iceland,1999,06,8.74705263158
Iceland,1999,07,10.6432631579
Iceland,1999,08,10.6588947368
Iceland,1999,09,7.35057894737
Iceland,1999,10,4.53968421053
Iceland,1999,11,1.28773684211
Iceland,1999,12,-1.73131578947
Iceland,2000,01,-0.0217368421053
Iceland,2000,02,-1.58521052632
Iceland,2000,03,-0.626578947368
Iceland,2000,04,0.0512631578947
Iceland,2000,05,6.03005263158
Iceland,2000,06,7.94594736842
Iceland,2000,07,11.1192105263
Iceland,2000,08,10.6262105263
Iceland,2000,09,8.18547368421
Iceland,2000,10,4.16957894737
Iceland,2000,11,0.665052631579
Iceland,2000,12,-0.671888888889
Iceland,2001,01,1.04633333333
Iceland,2001,02,-0.627055555556
Iceland,2001,03,-2.00105555556
Iceland,2001,04,1.86205555556
Iceland,2001,05,5.96766666667
Iceland,2001,06,7.77966666667
Iceland,2001,07,10.021
Iceland,2001,08,9.925
Iceland,2001,09,8.38211111111
Iceland,2001,10,5.19155555556
Iceland,2001,11,0.925833333333
Iceland,2001,12,1.20564705882
Iceland,2002,01,0.116117647059
Iceland,2002,02,-4.05429411765
Iceland,2002,03,-1.49994117647
Iceland,2002,04,3.16982352941
Iceland,2002,05,5.2665
Iceland,2002,06,9.21788888889
Iceland,2002,07,10.294
Iceland,2002,08,9.92094444444
Iceland,2002,09,8.75994444444
Iceland,2002,10,4.38822222222
Iceland,2002,11,3.70744444444
Iceland,2002,12,3.065
Iceland,2003,01,-0.337722222222
Iceland,2003,02,1.74033333333
Iceland,2003,03,2.98955555556
Iceland,2003,04,5.11594736842
Iceland,2003,05,5.16963157895
Iceland,2003,06,9.76521052632
Iceland,2003,07,11.1802631579
Iceland,2003,08,12.4573157895
Iceland,2003,09,8.21563157895
Iceland,2003,10,4.02757894737
Iceland,2003,11,1.95733333333
Iceland,2003,12,-0.673777777778
Iceland,2004,01,-1.39183333333
Iceland,2004,02,0.0674444444444
Iceland,2004,03,3.33216666667
Iceland,2004,04,4.3975
Iceland,2004,05,6.05572222222
Iceland,2004,06,9.27772222222
Iceland,2004,07,12.2533888889
Iceland,2004,08,12.7092222222
Iceland,2004,09,9.89927777778
Iceland,2004,10,5.25716666667
Iceland,2004,11,2.662
Iceland,2004,12,-0.969823529412
Iceland,2005,01,-0.506764705882
Iceland,2005,02,0.734529411765
Iceland,2005,03,2.267
Iceland,2005,04,3.10176470588
Iceland,2005,05,4.57329411765
Iceland,2005,06,9.11594117647
Iceland,2005,07,11.59
Iceland,2005,08,9.74552941176
Iceland,2005,09,5.44329411765
Iceland,2005,10,2.38264705882
Iceland,2005,11,0.607823529412
Iceland,2005,12,1.66441176471
Iceland,2006,01,1.64370588235
Iceland,2006,02,2.124
Iceland,2006,03,-0.145705882353
Iceland,2006,04,1.83529411765
Iceland,2006,05,4.91447058824
Iceland,2006,06,9.69605882353
Iceland,2006,07,10.7375882353
Iceland,2006,08,10.973
Iceland,2006,09,8.852
Iceland,2006,10,4.3048
Iceland,2006,11,0.1975
Iceland,2006,12,2.4022
Iceland,2007,01,-0.916210526316
Iceland,2007,02,0.11655
Iceland,2007,03,1.79447368421
Iceland,2007,04,4.40184210526
Iceland,2007,05,4.55116666667
Iceland,2007,06,9.84547368421
Iceland,2007,07,10.6530526316
Iceland,2007,08,10.0076842105
Iceland,2007,09,7.17715789474
Iceland,2007,10,5.18304761905
Iceland,2007,11,1.70533333333
Iceland,2007,12,1.05755
Iceland,2008,01,-1.211875
Iceland,2008,02,-0.776869565217
Iceland,2008,03,-0.955826086957
Iceland,2008,04,1.53832
Iceland,2008,05,6.943375
Iceland,2008,06,8.76170833333
Iceland,2008,07,11.3974
Iceland,2008,08,10.62308
Iceland,2008,09,8.88652
Iceland,2008,10,1.79692
Iceland,2008,11,0.94336
Iceland,2008,12,0.00166666666667
Iceland,2009,01,0.813875
Iceland,2009,02,-2.198
Iceland,2009,03,-1.14420833333
Iceland,2009,04,2.74104166667
Iceland,2009,05,5.91376
Iceland,2009,06,8.66916
Iceland,2009,07,10.49748
Iceland,2009,08,9.9276
Iceland,2009,09,7.22484
Iceland,2009,10,3.57024
Iceland,2009,11,1.5768
Iceland,2009,12,0.0588333333333
Iceland,2010,01,0.886
Iceland,2010,02,-1.97448
Iceland,2010,03,1.057
Iceland,2010,04,0.892791666667
Iceland,2010,05,5.95856
Iceland,2010,06,9.91832
Iceland,2010,07,10.94676
Iceland,2010,08,10.21668
Iceland,2010,09,9.18016
Iceland,2010,10,4.75116
Iceland,2010,11,-0.24656
Iceland,2010,12,-0.70444
Iceland,2011,01,-0.0538076923077
Iceland,2011,02,0.272346153846
Iceland,2011,03,-0.97104
Iceland,2011,04,3.64661538462
Iceland,2011,05,4.46976923077
Iceland,2011,06,6.59330769231
Iceland,2011,07,10.77476
Iceland,2011,08,9.49007692308
Iceland,2011,09,7.83588
Iceland,2011,10,3.68319230769
Iceland,2011,11,2.72696153846
Iceland,2011,12,-3.13138461538
Iceland,2012,01,-0.3675
Iceland,2012,02,1.33719230769
Iceland,2012,03,1.63946153846
Iceland,2012,04,1.8555
Iceland,2012,05,4.94911538462
Iceland,2012,06,8.51236
Iceland,2012,07,11.0174230769
Iceland,2012,08,10.9994615385
Iceland,2012,09,6.19661538462
Iceland,2012,10,2.91046153846
Iceland,2012,11,-0.128115384615
Iceland,2012,12,-0.513115384615
Iceland,2013,01,1.14023076923
Iceland,2013,02,2.13155555556
Iceland,2013,03,-0.934222222222
Iceland,2013,04,-0.12837037037
Iceland,2013,05,4.39611538462
Iceland,2013,06,9.43776923077
Iceland,2013,07,10.3596153846
Iceland,2013,08,9.63588461538
Iceland,2013,09,6.19519230769
Iceland,2013,10,3.20226923077
Iceland,2013,11,0.498730769231
Iceland,2013,12,-1.75161538462
Iceland,2014,01,1.145
Iceland,2014,02,-0.155269230769
Iceland,2014,03,0.523576923077
Iceland,2014,04,2.92465384615
Iceland,2014,05,6.25261538462
Iceland,2014,06,10.4516538462
Iceland,2014,07,11.1253461538
Iceland,2014,08,10.4738846154
Iceland,2014,09,9.16926923077
Iceland,2014,10,3.21357692308
Iceland,2014,11,3.57435
Iceland,2014,12,-1.56
Iceland,2015,01,-1.8805
Iceland,2015,02,-1.909975
Iceland,2015,03,-0.979975609756
Iceland,2015,04,0.489634146341
Iceland,2015,05,2.1223902439
Iceland,2015,06,6.81607692308
Iceland,2015,07,7.81035897436
Iceland,2015,08,8.74635
Iceland,2015,09,8.32441025641
Iceland,2015,10,4.30735897436
Iceland,2015,11,0.847641025641
Iceland,2015,12,-1.32705128205
Iceland,2016,01,-1.29618421053
Iceland,2016,02,-2.2608974359
Iceland,2016,03,0.590128205128
Iceland,2016,04,1.79092307692
Iceland,2016,05,3.93920512821
Iceland,2016,06,10.29744
Iceland,2016,07,10.40876
Iceland,2016,08,10.52572
Iceland,2016,09,8.19768
Iceland,2016,10,8.1428
India,1890,01,18.3454545455
India,1890,02,20.4212121212
India,1890,03,24.0606060606
India,1890,04,27.8235294118
India,1890,05,29.7044117647
India,1890,06,28.2308823529
India,1890,07,26.2585714286
India,1890,08,25.8685714286
India,1890,09,26.1442857143
India,1890,10,24.5485714286
India,1890,11,21.0757142857
India,1890,12,18.5897058824
India,1891,01,18.235
India,1891,02,19.4523809524
India,1891,03,22.8523809524
India,1891,04,27.8345238095
India,1891,05,29.3011904762
India,1891,06,29.9639534884
India,1891,07,27.8848837209
India,1891,08,26.7046511628
India,1891,09,26.7430232558
India,1891,10,24.5352272727
India,1891,11,21.7534090909
India,1891,12,19.0069767442
India,1892,01,19.0302325581
India,1892,02,20.6869047619
India,1892,03,24.9773809524
India,1892,04,29.2943181818
India,1892,05,29.7697674419
India,1892,06,28.973255814
India,1892,07,27.2906976744
India,1892,08,26.2227272727
India,1892,09,26.0840909091
India,1892,10,24.7022727273
India,1892,11,20.9488636364
India,1892,12,18.4209302326
India,1893,01,17.4988888889
India,1893,02,17.8306818182
India,1893,03,22.1079545455
India,1893,04,27.5695652174
India,1893,05,28.7375
India,1893,06,27.88125
India,1893,07,26.6395833333
India,1893,08,26.7239583333
India,1893,09,25.9729166667
India,1893,10,24.6447916667
India,1893,11,21.5340425532
India,1893,12,18.5840425532
India,1894,01,18.5375
India,1894,02,20.622826087
India,1894,03,23.9032608696
India,1894,04,27.7891304348
India,1894,05,30.2138297872
India,1894,06,28.5913043478
India,1894,07,26.9145833333
India,1894,08,26.4520833333
India,1894,09,26.359375
India,1894,10,25.0666666667
India,1894,11,21.0574468085
India,1894,12,18.7402173913
India,1895,01,18.0106382979
India,1895,02,19.7388888889
India,1895,03,23.9734042553
India,1895,04,27.1333333333
India,1895,05,30.5085106383
India,1895,06,28.9364583333
India,1895,07,27.334375
India,1895,08,26.6076086957
India,1895,09,26.8177083333
India,1895,10,24.7041666667
India,1895,11,22.634375
India,1895,12,18.690625
India,1896,01,18.4885416667
India,1896,02,20.55
India,1896,03,24.9619565217
India,1896,04,29.0074468085
India,1896,05,30.5712765957
India,1896,06,28.9904255319
India,1896,07,27.7819148936
India,1896,08,26.7223404255
India,1896,09,27.0393617021
India,1896,10,25.7085106383
India,1896,11,22.4382978723
India,1896,12,19.064893617
India,1897,01,18.75625
India,1897,02,20.5173913043
India,1897,03,23.63125
India,1897,04,27.8063829787
India,1897,05,30.4459183673
India,1897,06,29.6653061224
India,1897,07,27.9969387755
India,1897,08,26.906122449
India,1897,09,26.587755102
India,1897,10,24.9183673469
India,1897,11,21.5734693878
India,1897,12,18.2224489796
India,1898,01,17.981372549
India,1898,02,19.422
India,1898,03,24.19
India,1898,04,29.0520408163
India,1898,05,29.684
India,1898,06,29.2215686275
India,1898,07,27.0401960784
India,1898,08,26.614
India,1898,09,26.028
India,1898,10,24.918
India,1898,11,21.743877551
India,1898,12,18.7833333333
India,1899,01,16.2068627451
India,1899,02,20.212
India,1899,03,24.7078431373
India,1899,04,26.9764705882
India,1899,05,29.7725490196
India,1899,06,28.5725490196
India,1899,07,27.2431372549
India,1899,08,27.6411764706
India,1899,09,27.1343137255
India,1899,10,25.3833333333
India,1899,11,21.6931372549
India,1899,12,19.031372549
India,1900,01,17.8591836735
India,1900,02,20.0754901961
India,1900,03,24.6362745098
India,1900,04,27.12
India,1900,05,29.07
India,1900,06,29.7071428571
India,1900,07,27.465
India,1900,08,26.506
India,1900,09,25.618
India,1900,10,23.97
India,1900,11,21.615
India,1900,12,18.9235294118
India,1901,01,16.7754901961
India,1901,02,18.7884615385
India,1901,03,23.4740384615
India,1901,04,27.1788461538
India,1901,05,29.2048076923
India,1901,06,29.5615384615
India,1901,07,27.5339622642
India,1901,08,26.3320754717
India,1901,09,26.2811320755
India,1901,10,25.4339622642
India,1901,11,21.5320754717
India,1901,12,18.6528846154
India,1902,01,18.6951923077
India,1902,02,20.0641509434
India,1902,03,24.7462264151
India,1902,04,27.2875
India,1902,05,29.3528301887
India,1902,06,28.8546296296
India,1902,07,27.0272727273
India,1902,08,26.8545454545
India,1902,09,25.8690909091
India,1902,10,24.3836363636
India,1902,11,20.8636363636
India,1902,12,17.8245454545
India,1903,01,17.4754385965
India,1903,02,18.7842105263
India,1903,03,22.500877193
India,1903,04,26.6087719298
India,1903,05,28.6912280702
India,1903,06,29.0763157895
India,1903,07,27.4210526316
India,1903,08,26.1789473684
India,1903,09,26.0535087719
India,1903,10,24.4394736842
India,1903,11,20.4166666667
India,1903,12,17.4657894737
India,1904,01,17.3157894737
India,1904,02,19.2885964912
India,1904,03,22.9543859649
India,1904,04,27.2061403509
India,1904,05,28.4087719298
India,1904,06,28.1263157895
India,1904,07,26.3140350877
India,1904,08,26.0473214286
India,1904,09,25.8798245614
India,1904,10,24.4938596491
India,1904,11,20.5614035088
India,1904,12,17.9921052632
India,1905,01,16.3587719298
India,1905,02,16.1061403509
India,1905,03,21.4666666667
India,1905,04,24.8736842105
India,1905,05,29.0392857143
India,1905,06,29.400877193
India,1905,07,27.1333333333
India,1905,08,26.6552631579
India,1905,09,26.2614035088
India,1905,10,24.7710526316
India,1905,11,21.6307017544
India,1905,12,17.7981818182
India,1906,01,16.8614035088
India,1906,02,18.4078947368
India,1906,03,22.1403508772
India,1906,04,27.1385964912
India,1906,05,29.8359649123
India,1906,06,28.2482142857
India,1906,07,26.94375
India,1906,08,26.1044642857
India,1906,09,25.8589285714
India,1906,10,24.5377192982
India,1906,11,21.5184210526
India,1906,12,18.5552631579
India,1907,01,18.3780701754
India,1907,02,18.6140350877
India,1907,03,21.7640350877
India,1907,04,25.3201754386
India,1907,05,28.0754385965
India,1907,06,28.3219298246
India,1907,07,27.450877193
India,1907,08,25.8447368421
India,1907,09,26.0214285714
India,1907,10,24.8614035088
India,1907,11,21.9236363636
India,1907,12,17.9675925926
India,1908,01,17.1535087719
India,1908,02,19.3087719298
India,1908,03,22.9149122807
India,1908,04,27.9184210526
India,1908,05,28.9228070175
India,1908,06,29.0280701754
India,1908,07,26.3684210526
India,1908,08,25.7692982456
India,1908,09,25.7789473684
India,1908,10,24.3561403509
India,1908,11,20.45
India,1908,12,17.2903508772
India,1909,01,17.4419642857
India,1909,02,19.0642857143
India,1909,03,23.9324561404
India,1909,04,25.7052631579
India,1909,05,28.6210526316
India,1909,06,27.6298245614
India,1909,07,26.2070175439
India,1909,08,25.8464285714
India,1909,09,25.6710526316
India,1909,10,24.5155172414
India,1909,11,21.6043859649
India,1909,12,18.0701754386
India,1910,01,17.3086206897
India,1910,02,19.3137931034
India,1910,03,23.2017241379
India,1910,04,26.5913793103
India,1910,05,28.8568965517
India,1910,06,27.7586206897
India,1910,07,26.350862069
India,1910,08,25.9715517241
India,1910,09,25.7620689655
India,1910,10,23.9275862069
India,1910,11,20.1456896552
India,1910,12,17.4051724138
India,1911,01,18.2293103448
India,1911,02,18.9137931034
India,1911,03,22.0094827586
India,1911,04,26.5362068966
India,1911,05,29.275862069
India,1911,06,27.9275862069
India,1911,07,27.4603448276
India,1911,08,26.425
India,1911,09,25.8293103448
India,1911,10,24.624137931
India,1911,11,20.5879310345
India,1911,12,17.8767241379
India,1912,01,17.8448275862
India,1912,02,20.1465517241
India,1912,03,23.0784482759
India,1912,04,26.5172413793
India,1912,05,29.1637931034
India,1912,06,29.2534482759
India,1912,07,26.8336206897
India,1912,08,26.0646551724
India,1912,09,25.7525862069
India,1912,10,24.399122807
India,1912,11,20.4655172414
India,1912,12,17.5586206897
India,1913,01,17.3622807018
India,1913,02,19.3965517241
India,1913,03,21.9149122807
India,1913,04,27.4431034483
India,1913,05,28.1982758621
India,1913,06,27.4043103448
India,1913,07,26.5254385965
India,1913,08,26.2620689655
India,1913,09,26.2318965517
India,1913,10,24.7181034483
India,1913,11,20.6
India,1913,12,17.7448275862
India,1914,01,18.2144067797
India,1914,02,19.5618644068
India,1914,03,22.7601694915
India,1914,04,26.0305084746
India,1914,05,28.8898305085
India,1914,06,28.4093220339
India,1914,07,26.5872881356
India,1914,08,26.0
India,1914,09,25.9669491525
India,1914,10,24.0771186441
India,1914,11,21.5957627119
India,1914,12,18.1754237288
India,1915,01,17.8805084746
India,1915,02,19.0076271186
India,1915,03,23.0254237288
India,1915,04,26.8423728814
India,1915,05,29.5754237288
India,1915,06,29.0016949153
India,1915,07,27.4118644068
India,1915,08,26.6457627119
India,1915,09,26.4550847458
India,1915,10,25.8060344828
India,1915,11,22.0913793103
India,1915,12,18.1313559322
India,1916,01,17.836440678
India,1916,02,19.2982758621
India,1916,03,24.6025862069
India,1916,04,27.3646551724
India,1916,05,29.074137931
India,1916,06,27.4189655172
India,1916,07,26.6439655172
India,1916,08,26.0284482759
India,1916,09,25.8206896552
India,1916,10,24.4206896552
India,1916,11,20.775862069
India,1916,12,17.4698275862
India,1917,01,17.5677966102
India,1917,02,19.3870689655
India,1917,03,22.6068965517
India,1917,04,25.6439655172
India,1917,05,26.525862069
India,1917,06,27.300862069
India,1917,07,26.4284482759
India,1917,08,26.0275862069
India,1917,09,25.3577586207
India,1917,10,23.9448275862
India,1917,11,20.3698275862
India,1917,12,17.9181034483
India,1918,01,16.65
India,1918,02,19.3762711864
India,1918,03,23.5482758621
India,1918,04,25.8161016949
India,1918,05,28.8042372881
India,1918,06,27.3715517241
India,1918,07,27.6232758621
India,1918,08,26.4448275862
India,1918,09,26.2301724138
India,1918,10,24.8422413793
India,1918,11,21.7938596491
India,1918,12,18.0596491228
India,1919,01,18.4910714286
India,1919,02,19.4929824561
India,1919,03,23.9789473684
India,1919,04,26.8315789474
India,1919,05,28.9473684211
India,1919,06,28.4284482759
India,1919,07,26.5793103448
India,1919,08,26.2163793103
India,1919,09,25.7025862069
India,1919,10,24.4152542373
India,1919,11,21.3508474576
India,1919,12,17.9457627119
India,1920,01,18.0669491525
India,1920,02,19.1737288136
India,1920,03,23.2957627119
India,1920,04,26.4652542373
India,1920,05,27.7016949153
India,1920,06,28.2169491525
India,1920,07,26.6940677966
India,1920,08,26.1508474576
India,1920,09,26.4177966102
India,1920,10,25.1254237288
India,1920,11,21.6913793103
India,1920,12,18.4103448276
India,1921,01,18.1060344828
India,1921,02,19.83125
India,1921,03,24.6793103448
India,1921,04,27.6086206897
India,1921,05,30.2144067797
India,1921,06,28.4313559322
India,1921,07,27.1389830508
India,1921,08,26.0084745763
India,1921,09,25.5830508475
India,1921,10,23.8694915254
India,1921,11,20.850862069
India,1921,12,18.7144067797
India,1922,01,17.5737288136
India,1922,02,20.1813559322
India,1922,03,24.0457627119
India,1922,04,27.4112068966
India,1922,05,29.2915254237
India,1922,06,27.9855932203
India,1922,07,26.5991525424
India,1922,08,26.0398305085
India,1922,09,25.6618644068
India,1922,10,24.0805084746
India,1922,11,21.0771186441
India,1922,12,17.6228813559
India,1923,01,17.5525862069
India,1923,02,18.6982758621
India,1923,03,23.3284482759
India,1923,04,27.2301724138
India,1923,05,28.7267241379
India,1923,06,29.6051724138
India,1923,07,26.6017241379
India,1923,08,25.9784482759
India,1923,09,25.85
India,1923,10,23.9370689655
India,1923,11,20.8577586207
India,1923,12,18.274137931
India,1924,01,17.3267241379
India,1924,02,19.5482758621
India,1924,03,24.5422413793
India,1924,04,27.6594827586
India,1924,05,28.2122807018
India,1924,06,29.2447368421
India,1924,07,26.8482758621
India,1924,08,26.2448275862
India,1924,09,25.4146551724
India,1924,10,24.3284482759
India,1924,11,20.5612068966
India,1924,12,18.1034482759
India,1925,01,16.3482758621
India,1925,02,18.3232758621
India,1925,03,23.4698275862
India,1925,04,27.5620689655
India,1925,05,28.275862069
India,1925,06,27.6284482759
India,1925,07,26.1775862069
India,1925,08,26.2842105263
India,1925,09,26.2052631579
India,1925,10,24.6640350877
India,1925,11,20.8131578947
India,1925,12,17.7201754386
India,1926,01,17.6771929825
India,1926,02,20.1903508772
India,1926,03,22.601754386
India,1926,04,25.3070175439
India,1926,05,28.1403508772
India,1926,06,29.849122807
India,1926,07,27.2166666667
India,1926,08,26.3263157895
India,1926,09,25.7324561404
India,1926,10,24.2666666667
India,1926,11,19.9887931034
India,1926,12,17.9612068966
India,1927,01,17.2879310345
India,1927,02,18.8779661017
India,1927,03,22.5152542373
India,1927,04,26.7883333333
India,1927,05,28.5141666667
India,1927,06,28.5475409836
India,1927,07,26.6762295082
India,1927,08,26.0672131148
India,1927,09,26.0229508197
India,1927,10,24.7639344262
India,1927,11,20.6566666667
India,1927,12,18.8566666667
India,1928,01,17.9291666667
India,1928,02,19.9081967213
India,1928,03,23.6729508197
India,1928,04,26.9327868852
India,1928,05,29.4073770492
India,1928,06,28.1926229508
India,1928,07,26.6729508197
India,1928,08,26.4270491803
India,1928,09,26.2090163934
India,1928,10,24.8262295082
India,1928,11,21.4967213115
India,1928,12,18.3606557377
India,1929,01,17.8278688525
India,1929,02,18.8959016393
India,1929,03,24.3057377049
India,1929,04,27.0139344262
